 time            v(stimulus)     v(host)         v(line)         v(sense)
 5.00780418e-05  0.00000000e+00  0.00000000e+00  4.77475713e+00  3.30000000e+00
 5.01280418e-05  0.00000000e+00  0.00000000e+00  4.77477350e+00  3.30000000e+00
 5.01780418e-05  0.00000000e+00  0.00000000e+00  4.77478952e+00  3.30000000e+00
 5.02280418e-05  0.00000000e+00  0.00000000e+00  4.77480518e+00  3.30000000e+00
 5.02780418e-05  0.00000000e+00  0.00000000e+00  4.77482051e+00  3.30000000e+00
 5.03280418e-05  0.00000000e+00  0.00000000e+00  4.77483550e+00  3.30000000e+00
 5.03780418e-05  0.00000000e+00  0.00000000e+00  4.77485017e+00  3.30000000e+00
 5.04280418e-05  0.00000000e+00  0.00000000e+00  4.77486452e+00  3.30000000e+00
 5.04780418e-05  0.00000000e+00  0.00000000e+00  4.77487856e+00  3.30000000e+00
 5.05280418e-05  0.00000000e+00  0.00000000e+00  4.77489229e+00  3.30000000e+00
 5.05780418e-05  0.00000000e+00  0.00000000e+00  4.77490572e+00  3.30000000e+00
 5.06280418e-05  0.00000000e+00  0.00000000e+00  4.77491886e+00  3.30000000e+00
 5.06780418e-05  0.00000000e+00  0.00000000e+00  4.77493171e+00  3.30000000e+00
 5.07280418e-05  0.00000000e+00  0.00000000e+00  4.77494429e+00  3.30000000e+00
 5.07780418e-05  0.00000000e+00  0.00000000e+00  4.77495659e+00  3.30000000e+00
 5.08280418e-05  0.00000000e+00  0.00000000e+00  4.77496862e+00  3.30000000e+00
 5.08780418e-05  0.00000000e+00  0.00000000e+00  4.77498039e+00  3.30000000e+00
 5.09280418e-05  0.00000000e+00  0.00000000e+00  4.77499191e+00  3.30000000e+00
 5.09780418e-05  0.00000000e+00  0.00000000e+00  4.77500318e+00  3.30000000e+00
 5.10280418e-05  0.00000000e+00  0.00000000e+00  4.77501419e+00  3.30000000e+00
 5.10780418e-05  0.00000000e+00  0.00000000e+00  4.77502498e+00  3.30000000e+00
 5.11280418e-05  0.00000000e+00  0.00000000e+00  4.77503552e+00  3.30000000e+00
 5.11780418e-05  0.00000000e+00  0.00000000e+00  4.77504584e+00  3.30000000e+00
 5.12280418e-05  0.00000000e+00  0.00000000e+00  4.77505593e+00  3.30000000e+00
 5.12780418e-05  0.00000000e+00  0.00000000e+00  4.77506580e+00  3.30000000e+00
 5.13280418e-05  0.00000000e+00  0.00000000e+00  4.77507546e+00  3.30000000e+00
 5.13780418e-05  0.00000000e+00  0.00000000e+00  4.77508491e+00  3.30000000e+00
 5.14280418e-05  0.00000000e+00  0.00000000e+00  4.77509415e+00  3.30000000e+00
 5.14780418e-05  0.00000000e+00  0.00000000e+00  4.77510319e+00  3.30000000e+00
 5.15280418e-05  0.00000000e+00  0.00000000e+00  4.77511204e+00  3.30000000e+00
 5.15780418e-05  0.00000000e+00  0.00000000e+00  4.77512069e+00  3.30000000e+00
 5.16280418e-05  0.00000000e+00  0.00000000e+00  4.77512915e+00  3.30000000e+00
 5.16780418e-05  0.00000000e+00  0.00000000e+00  4.77513744e+00  3.30000000e+00
 5.17280418e-05  0.00000000e+00  0.00000000e+00  4.77514554e+00  3.30000000e+00
 5.17780418e-05  0.00000000e+00  0.00000000e+00  4.77515346e+00  3.30000000e+00
 5.18280418e-05  0.00000000e+00  0.00000000e+00  4.77516121e+00  3.30000000e+00
 5.18780418e-05  0.00000000e+00  0.00000000e+00  4.77516880e+00  3.30000000e+00
 5.19280418e-05  0.00000000e+00  0.00000000e+00  4.77517621e+00  3.30000000e+00
 5.19780418e-05  0.00000000e+00  0.00000000e+00  4.77518347e+00  3.30000000e+00
 5.20280418e-05  0.00000000e+00  0.00000000e+00  4.77519057e+00  3.30000000e+00
 5.20780418e-05  0.00000000e+00  0.00000000e+00  4.77519751e+00  3.30000000e+00
 5.21280418e-05  0.00000000e+00  0.00000000e+00  4.77520431e+00  3.30000000e+00
 5.21780418e-05  0.00000000e+00  0.00000000e+00  4.77521095e+00  3.30000000e+00
 5.22280418e-05  0.00000000e+00  0.00000000e+00  4.77521745e+00  3.30000000e+00
 5.22780418e-05  0.00000000e+00  0.00000000e+00  4.77522381e+00  3.30000000e+00
 5.23280418e-05  0.00000000e+00  0.00000000e+00  4.77523003e+00  3.30000000e+00
 5.23780418e-05  0.00000000e+00  0.00000000e+00  4.77523612e+00  3.30000000e+00
 5.24280418e-05  0.00000000e+00  0.00000000e+00  4.77524207e+00  3.30000000e+00
 5.24780418e-05  0.00000000e+00  0.00000000e+00  4.77524790e+00  3.30000000e+00
 5.25280418e-05  0.00000000e+00  0.00000000e+00  4.77525360e+00  3.30000000e+00
 5.25780418e-05  0.00000000e+00  0.00000000e+00  4.77525917e+00  3.30000000e+00
 5.26280418e-05  0.00000000e+00  0.00000000e+00  4.77526462e+00  3.30000000e+00
 5.26780418e-05  0.00000000e+00  0.00000000e+00  4.77526996e+00  3.30000000e+00
 5.27280418e-05  0.00000000e+00  0.00000000e+00  4.77527517e+00  3.30000000e+00
 5.27780418e-05  0.00000000e+00  0.00000000e+00  4.77528028e+00  3.30000000e+00
 5.28280418e-05  0.00000000e+00  0.00000000e+00  4.77528527e+00  3.30000000e+00
 5.28780418e-05  0.00000000e+00  0.00000000e+00  4.77529016e+00  3.30000000e+00
 5.29280418e-05  0.00000000e+00  0.00000000e+00  4.77529494e+00  3.30000000e+00
 5.29780418e-05  0.00000000e+00  0.00000000e+00  4.77529961e+00  3.30000000e+00
 5.30280418e-05  0.00000000e+00  0.00000000e+00  4.77530418e+00  3.30000000e+00
 5.30780418e-05  0.00000000e+00  0.00000000e+00  4.77530866e+00  3.30000000e+00
 5.31280418e-05  0.00000000e+00  0.00000000e+00  4.77531303e+00  3.30000000e+00
 5.31780418e-05  0.00000000e+00  0.00000000e+00  4.77531732e+00  3.30000000e+00
 5.32280418e-05  0.00000000e+00  0.00000000e+00  4.77532150e+00  3.30000000e+00
 5.32780418e-05  0.00000000e+00  0.00000000e+00  4.77532560e+00  3.30000000e+00
 5.33280418e-05  0.00000000e+00  0.00000000e+00  4.77532961e+00  3.30000000e+00
 5.33780418e-05  0.00000000e+00  0.00000000e+00  4.77533353e+00  3.30000000e+00
 5.34280418e-05  0.00000000e+00  0.00000000e+00  4.77533736e+00  3.30000000e+00
 5.34780418e-05  0.00000000e+00  0.00000000e+00  4.77534112e+00  3.30000000e+00
 5.35280418e-05  0.00000000e+00  0.00000000e+00  4.77534478e+00  3.30000000e+00
 5.35780418e-05  0.00000000e+00  0.00000000e+00  4.77534838e+00  3.30000000e+00
 5.36280418e-05  0.00000000e+00  0.00000000e+00  4.77535189e+00  3.30000000e+00
 5.36780418e-05  0.00000000e+00  0.00000000e+00  4.77535533e+00  3.30000000e+00
 5.37280418e-05  0.00000000e+00  0.00000000e+00  4.77535868e+00  3.30000000e+00
 5.37780418e-05  0.00000000e+00  0.00000000e+00  4.77536197e+00  3.30000000e+00
 5.38280418e-05  0.00000000e+00  0.00000000e+00  4.77536519e+00  3.30000000e+00
 5.38780418e-05  0.00000000e+00  0.00000000e+00  4.77536834e+00  3.30000000e+00
 5.39280418e-05  0.00000000e+00  0.00000000e+00  4.77537141e+00  3.30000000e+00
 5.39780418e-05  0.00000000e+00  0.00000000e+00  4.77537443e+00  3.30000000e+00
 5.40280418e-05  0.00000000e+00  0.00000000e+00  4.77537737e+00  3.30000000e+00
 5.40780418e-05  0.00000000e+00  0.00000000e+00  4.77538025e+00  3.30000000e+00
 5.41280418e-05  0.00000000e+00  0.00000000e+00  4.77538307e+00  3.30000000e+00
 5.41780418e-05  0.00000000e+00  0.00000000e+00  4.77538583e+00  3.30000000e+00
 5.42280418e-05  0.00000000e+00  0.00000000e+00  4.77538853e+00  3.30000000e+00
 5.42780418e-05  0.00000000e+00  0.00000000e+00  4.77539117e+00  3.30000000e+00
 5.43280418e-05  0.00000000e+00  0.00000000e+00  4.77539375e+00  3.30000000e+00
 5.43780418e-05  0.00000000e+00  0.00000000e+00  4.77539628e+00  3.30000000e+00
 5.44280418e-05  0.00000000e+00  0.00000000e+00  4.77539874e+00  3.30000000e+00
 5.44780418e-05  0.00000000e+00  0.00000000e+00  4.77540116e+00  3.30000000e+00
 5.45280418e-05  0.00000000e+00  0.00000000e+00  4.77540352e+00  3.30000000e+00
 5.45780418e-05  0.00000000e+00  0.00000000e+00  4.77540584e+00  3.30000000e+00
 5.46280418e-05  0.00000000e+00  0.00000000e+00  4.77540810e+00  3.30000000e+00
 5.46780418e-05  0.00000000e+00  0.00000000e+00  4.77541032e+00  3.30000000e+00
 5.47280418e-05  0.00000000e+00  0.00000000e+00  4.77541248e+00  3.30000000e+00
 5.47780418e-05  0.00000000e+00  0.00000000e+00  4.77541460e+00  3.30000000e+00
 5.48280418e-05  0.00000000e+00  0.00000000e+00  4.77541667e+00  3.30000000e+00
 5.48780418e-05  0.00000000e+00  0.00000000e+00  4.77541870e+00  3.30000000e+00
 5.49280418e-05  0.00000000e+00  0.00000000e+00  4.77542068e+00  3.30000000e+00
 5.49780418e-05  0.00000000e+00  0.00000000e+00  4.77542262e+00  3.30000000e+00
 5.50000000e-05  0.00000000e+00  0.00000000e+00  4.77542346e+00  3.30000000e+00
 5.50050000e-05  0.00000000e+00  1.65000000e-01  4.77542365e+00  3.30000000e+00
 5.50150000e-05  0.00000000e+00  4.95000000e-01  4.77542403e+00  3.30000000e+00
 5.50277652e-05  0.00000000e+00  9.16250000e-01  4.77542451e+00  3.30000000e+00
 5.50323130e-05  0.00000000e+00  1.06632812e+00  4.77542468e+00  3.30000000e+00
 5.50402717e-05  0.00000000e+00  1.32896484e+00  4.77542497e+00  3.30000000e+00
 5.50424745e-05  0.00000000e+00  1.40165894e+00  4.77542506e+00  3.30000000e+00
 5.50463295e-05  0.00000000e+00  1.52887360e+00  4.77542520e+00  3.30000000e+00
 5.50477483e-05  0.00000000e+00  1.57569470e+00  4.77542525e+00  3.30000000e+00
 5.50486586e-05  0.00000000e+00  1.60573426e+00  4.77542529e+00  3.30000000e+00
 5.50491801e-05  0.00000000e+00  1.62294415e+00  4.77542531e+00  3.30000000e+00
 5.50494850e-05  0.00000000e+00  1.63300385e+00  4.77542532e+00  3.30000000e+00
 5.50496625e-05  0.00000000e+00  1.63886249e+00  4.77542532e+00  3.30000000e+00
 5.50497660e-05  0.00000000e+00  1.64227678e+00  4.77542533e+00  3.30000000e+00
 5.50499729e-05  0.00000000e+00  1.64910535e+00  4.77542534e+00  3.30000000e+00
 5.50500209e-05  0.00000000e+00  1.65068997e+00  4.75286080e+00  3.30000000e+00
 5.50500564e-05  0.00000000e+00  1.65186159e+00  4.71962176e+00  3.30000000e+00
 5.50500814e-05  0.00000000e+00  1.65268545e+00  4.69639148e+00  3.30000000e+00
 5.50501083e-05  0.00000000e+00  1.65357271e+00  4.67149959e+00  3.30000000e+00
 5.50501616e-05  0.00000000e+00  1.65533299e+00  4.62250729e+00  3.30000000e+00
 5.50502304e-05  0.00000000e+00  1.65760315e+00  4.56008217e+00  3.30000000e+00
 5.50503680e-05  0.00000000e+00  1.66214348e+00  4.43775098e+00  3.30000000e+00
 5.50506432e-05  0.00000000e+00  1.67122414e+00  4.20282703e+00  3.30000000e+00
 5.50511935e-05  0.00000000e+00  1.68938545e+00  3.76942313e+00  3.30000000e+00
 5.50522942e-05  0.00000000e+00  1.72570808e+00  3.03048946e+00  3.30000000e+00
 5.50536468e-05  0.00000000e+00  1.77034355e+00  2.31713544e+00  3.30000000e+00
 5.50552944e-05  0.00000000e+00  1.82471616e+00  1.67029982e+00  3.30000000e+00
 5.50571562e-05  0.00000000e+00  1.88615444e+00  1.15402788e+00  3.30000000e+00
 5.50592371e-05  0.00000000e+00  1.95482483e+00  7.63887717e-01  3.30000000e+00
 5.50611595e-05  0.00000000e+00  2.01826328e+00  5.23538038e-01  3.30000000e+00
 5.50631332e-05  0.00000000e+00  2.08339459e+00  3.56406474e-01  3.30000000e+00
 5.50650376e-05  0.00000000e+00  2.14624184e+00  2.47214743e-01  3.30000000e+00
 5.50670230e-05  0.00000000e+00  2.21176026e+00  1.69983788e-01  3.30000000e+00
 5.50689697e-05  0.00000000e+00  2.27600128e+00  1.18932372e-01  3.30000000e+00
 5.50709783e-05  0.00000000e+00  2.34228329e+00  8.34176917e-02  3.30000000e+00
 5.50729705e-05  0.00000000e+00  2.40802795e+00  5.98019699e-02  3.30000000e+00
 5.50750321e-05  0.00000000e+00  2.47605827e+00  4.34671186e-02  3.30000000e+00
 5.50771132e-05  0.00000000e+00  2.54473560e+00  3.25449075e-02  3.30000000e+00
 5.50792929e-05  0.00000000e+00  2.61666506e+00  2.50356550e-02  3.30000000e+00
 5.50815485e-05  0.00000000e+00  2.69109968e+00  2.00182429e-02  3.30000000e+00
 5.50839705e-05  0.00000000e+00  2.77102554e+00  1.66073547e-02  3.30000000e+00
 5.50865687e-05  0.00000000e+00  2.85676787e+00  1.43607395e-02  3.30000000e+00
 5.50894724e-05  0.00000000e+00  2.95258910e+00  1.28770390e-02  3.30000000e+00
 5.50927415e-05  0.00000000e+00  3.06047065e+00  1.19427241e-02  3.30000000e+00
 5.50966029e-05  0.00000000e+00  3.18789443e+00  1.13648498e-02  3.30000000e+00
 5.51000000e-05  0.00000000e+00  3.30000000e+00  1.11020775e-02  3.30000000e+00
 5.51004628e-05  0.00000000e+00  3.30000000e+00  1.10777972e-02  3.30000000e+00
 5.51013885e-05  0.00000000e+00  3.30000000e+00  1.10326506e-02  3.30000000e+00
 5.51032398e-05  0.00000000e+00  3.30000000e+00  1.09586704e-02  3.30000000e+00
 5.51069424e-05  0.00000000e+00  3.30000000e+00  1.08561117e-02  3.30000000e+00
 5.51143477e-05  0.00000000e+00  3.30000000e+00  1.07467653e-02  3.30000000e+00
 5.51212694e-05  0.00000000e+00  3.30000000e+00  1.06991366e-02  3.30000000e+00
 5.51275925e-05  0.00000000e+00  3.30000000e+00  1.06725700e-02  3.30000000e+00
 5.51343589e-05  0.00000000e+00  3.30000000e+00  1.06536948e-02  3.30000000e+00
 5.51409613e-05  0.00000000e+00  3.30000000e+00  1.06413517e-02  3.30000000e+00
 5.51478315e-05  0.00000000e+00  3.30000000e+00  1.06326642e-02  3.30000000e+00
 5.51545431e-05  0.00000000e+00  3.30000000e+00  1.06269374e-02  3.30000000e+00
 5.51614217e-05  0.00000000e+00  3.30000000e+00  1.06229521e-02  3.30000000e+00
 5.51681537e-05  0.00000000e+00  3.30000000e+00  1.06203146e-02  3.30000000e+00
 5.51750532e-05  0.00000000e+00  3.30000000e+00  1.06184743e-02  3.30000000e+00
 5.51821582e-05  0.00000000e+00  3.30000000e+00  1.06172057e-02  3.30000000e+00
 5.51908295e-05  0.00000000e+00  3.30000000e+00  1.06162033e-02  3.30000000e+00
 5.51931724e-05  0.00000000e+00  3.30000000e+00  1.06160145e-02  3.30000000e+00
 5.51942700e-05  0.00000000e+00  3.30000000e+00  1.06159301e-02  1.85673445e+00
 5.51949606e-05  0.00000000e+00  3.30000000e+00  1.06158843e-02  6.36985694e-01
 5.51951364e-05  0.00000000e+00  3.30000000e+00  1.06158695e-02  4.95890789e-01
 5.51953419e-05  0.00000000e+00  3.30000000e+00  1.06158579e-02  3.69928889e-01
 5.51955663e-05  0.00000000e+00  3.30000000e+00  1.06158407e-02  2.68439618e-01
 5.51958264e-05  0.00000000e+00  3.30000000e+00  1.06158253e-02  1.84933312e-01
 5.51961126e-05  0.00000000e+00  3.30000000e+00  1.06158049e-02  1.22594143e-01
 5.51963837e-05  0.00000000e+00  3.30000000e+00  1.06157890e-02  8.31012526e-02
 5.51966564e-05  0.00000000e+00  3.30000000e+00  1.06157703e-02  5.62025675e-02
 5.51969223e-05  0.00000000e+00  3.30000000e+00  1.06157550e-02  3.83883178e-02
 5.51971947e-05  0.00000000e+00  3.30000000e+00  1.06157370e-02  2.59723221e-02
 5.51974631e-05  0.00000000e+00  3.30000000e+00  1.06157218e-02  1.76732952e-02
 5.51977353e-05  0.00000000e+00  3.30000000e+00  1.06157046e-02  1.19619553e-02
 5.51980040e-05  0.00000000e+00  3.30000000e+00  1.06156897e-02  8.13602562e-03
 5.51982755e-05  0.00000000e+00  3.30000000e+00  1.06156732e-02  5.51239454e-03
 5.51985447e-05  0.00000000e+00  3.30000000e+00  1.06156586e-02  3.74702377e-03
 5.51988158e-05  0.00000000e+00  3.30000000e+00  1.06156427e-02  2.53986274e-03
 5.51990853e-05  0.00000000e+00  3.30000000e+00  1.06156284e-02  1.72566865e-03
 5.51993561e-05  0.00000000e+00  3.30000000e+00  1.06156131e-02  1.17015985e-03
 5.51996259e-05  0.00000000e+00  3.30000000e+00  1.06155991e-02  7.94806778e-04
 5.51998965e-05  0.00000000e+00  3.30000000e+00  1.06155843e-02  5.39093101e-04
 5.52001992e-05  0.00000000e+00  3.30000000e+00  1.06155690e-02  3.48751270e-04
 5.52005472e-05  0.00000000e+00  3.30000000e+00  1.06155508e-02  2.10857931e-04
 5.52009522e-05  0.00000000e+00  3.30000000e+00  1.06155310e-02  1.16845281e-04
 5.52014263e-05  0.00000000e+00  3.30000000e+00  1.06155074e-02  5.81080213e-05
 5.52019979e-05  0.00000000e+00  3.30000000e+00  1.06154807e-02  2.46174411e-05
 5.52027069e-05  0.00000000e+00  3.30000000e+00  1.06154479e-02  8.15976607e-06
 5.52036301e-05  0.00000000e+00  3.30000000e+00  1.06154080e-02  1.70768840e-06
 5.52049028e-05  0.00000000e+00  3.30000000e+00  1.06153553e-02  8.85641480e-08
 5.52068348e-05  0.00000000e+00  3.30000000e+00  1.06152830e-02 -1.37732640e-08
 5.52102313e-05  0.00000000e+00  3.30000000e+00  1.06151724e-02  5.68431882e-09
 5.52170241e-05  0.00000000e+00  3.30000000e+00  1.06150051e-02 -3.72788809e-09
 5.52306098e-05  0.00000000e+00  3.30000000e+00  1.06148080e-02  3.02595754e-09
 5.52527991e-05  0.00000000e+00  3.30000000e+00  1.06146856e-02 -2.66389783e-09
 5.52769259e-05  0.00000000e+00  3.30000000e+00  1.06146551e-02  2.36933860e-09
 5.53113797e-05  0.00000000e+00  3.30000000e+00  1.06146483e-02 -2.18278626e-09
 5.53602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  2.06009742e-09
 5.54102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -1.94694147e-09
 5.54602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  1.84000089e-09
 5.55102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -1.73893428e-09
 5.55602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  1.64341902e-09
 5.56102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -1.55315016e-09
 5.56602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  1.46783954e-09
 5.57102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -1.38721482e-09
 5.57602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  1.31101861e-09
 5.58102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -1.23900767e-09
 5.58602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  1.17095211e-09
 5.59102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -1.10663467e-09
 5.59602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  1.04585002e-09
 5.60102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -9.88404117e-10
 5.60602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  9.34113575e-10
 5.61102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -8.82805074e-10
 5.61602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  8.34314821e-10
 5.62102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -7.88488014e-10
 5.62602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  7.45178358e-10
 5.63102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -7.04247593e-10
 5.63602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  6.65565051e-10
 5.64102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -6.29007243e-10
 5.64602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  5.94457463e-10
 5.65102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -5.61805416e-10
 5.65602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  5.30946863e-10
 5.66102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -5.01783292e-10
 5.66602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  4.74221603e-10
 5.67102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -4.48173807e-10
 5.67602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  4.23556752e-10
 5.68102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -4.00291849e-10
 5.68602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  3.78304828e-10
 5.69102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -3.57525499e-10
 5.69602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  3.37887526e-10
 5.70102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -3.19328218e-10
 5.70602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  3.01788325e-10
 5.71102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -2.85211854e-10
 5.71602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  2.69545887e-10
 5.72102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -2.54740412e-10
 5.72602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  2.40748165e-10
 5.73102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -2.27524476e-10
 5.73602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  2.15027131e-10
 5.74102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -2.03216233e-10
 5.74602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  1.92054079e-10
 5.75102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -1.81505033e-10
 5.75602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  1.71535420e-10
 5.76102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -1.62113412e-10
 5.76602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  1.53208932e-10
 5.77102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -1.44793552e-10
 5.77602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  1.36840408e-10
 5.78102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -1.29324110e-10
 5.78602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  1.22220663e-10
 5.79102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -1.15507391e-10
 5.79602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  1.09162861e-10
 5.80102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -1.03166821e-10
 5.80602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  9.75001280e-11
 5.81102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -9.21446921e-11
 5.81602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  8.70834168e-11
 5.82102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -8.23001446e-11
 5.82602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  7.77796055e-11
 5.83102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -7.35073681e-11
 5.83602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  6.94697940e-11
 5.84102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -6.56539936e-11
 5.84602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  6.20477855e-11
 5.85102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -5.86396573e-11
 5.85602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  5.54187290e-11
 5.86102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -5.23747181e-11
 5.86602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  4.94979071e-11
 5.87102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -4.67791121e-11
 5.87602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  4.42096535e-11
 5.88102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -4.17813289e-11
 5.88602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  3.94863860e-11
 5.89102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -3.73174985e-11
 5.89602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  3.52677425e-11
 5.90102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -3.33305745e-11
 5.90602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  3.14998102e-11
 5.91102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -2.97696052e-11
 5.91602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  2.81344359e-11
 5.92102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -2.65890824e-11
 5.92602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  2.51286112e-11
 5.93102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -2.37483601e-11
 5.93602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  2.24439226e-11
 5.94102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -2.12111346e-11
 5.94602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  2.00460605e-11
 5.95102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -1.89449810e-11
 5.95602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  1.79043811e-11
 5.96102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -1.69209386e-11
 5.96602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  1.59915142e-11
 5.97102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -1.51131407e-11
 5.97602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  1.42830140e-11
 5.98102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -1.34984841e-11
 5.98602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  1.27570465e-11
 5.99102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -1.20563341e-11
 5.99602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  1.13941101e-11
 6.00102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -1.07682604e-11
 6.00602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  1.01767871e-11
 6.01102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -9.61780186e-12
 6.01602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  9.08952029e-12
 6.02102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -8.59025589e-12
 6.02602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  8.11841482e-12
 6.03102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -7.67249079e-12
 6.03602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  7.25106024e-12
 6.04102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -6.85277781e-12
 6.04602089e-05  0.00000000e+00  3.30000000e+00  1.06146478e-02  6.47637203e-12
 6.05102089e-05  0.00000000e+00  3.30000000e+00  1.06146482e-02 -6.12064127e-12
